"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"JA000047648","CHOSHI, JA","1934-09-05",,"21.5","19.5"
"JA000047648","CHOSHI, JA","1934-09-06",,"23.0","20.7"
"JA000047648","CHOSHI, JA","1934-09-07",,"23.9","20.8"
"JA000047648","CHOSHI, JA","1934-09-08",,"24.9","21.3"
"JA000047648","CHOSHI, JA","1934-09-09",,"29.0","21.7"
"JA000047648","CHOSHI, JA","1934-09-10",,"27.5","23.0"
"JA000047648","CHOSHI, JA","1934-09-11",,"26.9","22.2"
"JA000047648","CHOSHI, JA","1934-09-12",,"24.6","21.2"
"JA000047648","CHOSHI, JA","1934-09-13",,"25.3","20.9"
"JA000047648","CHOSHI, JA","1934-09-14",,"26.5","21.0"
"JA000047648","CHOSHI, JA","1934-09-15",,"24.0","20.7"
"JA000047648","CHOSHI, JA","1934-09-16",,"24.0","20.0"
"JA000047648","CHOSHI, JA","1934-09-17",,"26.2","20.8"
"JA000047648","CHOSHI, JA","1934-09-18",,"23.9","19.3"
"JA000047648","CHOSHI, JA","1934-09-19",,"22.4","19.3"
"JA000047648","CHOSHI, JA","1934-09-20",,"24.9","19.5"
"JA000047648","CHOSHI, JA","1934-09-21",,"27.7","21.9"
"JA000047648","CHOSHI, JA","1934-09-22",,"22.4","18.0"
"JA000047648","CHOSHI, JA","1934-09-23",,"24.5","17.8"
"JA000047648","CHOSHI, JA","1934-09-24",,"22.0","18.4"
"JA000047648","CHOSHI, JA","1934-09-25",,"22.2","19.5"
"JA000047648","CHOSHI, JA","1934-09-26",,"20.1","17.1"
"JA000047648","CHOSHI, JA","1934-09-27",,"21.4","15.4"
"JA000047648","CHOSHI, JA","1934-09-28",,"21.8","17.4"
"JA000047648","CHOSHI, JA","1934-09-29",,"22.9","15.7"
"JA000047648","CHOSHI, JA","1934-09-30",,"22.1","19.0"
"JA000047648","CHOSHI, JA","1934-10-01",,"27.4","18.5"
"JA000047648","CHOSHI, JA","1934-10-02",,"18.7","15.7"
"JA000047648","CHOSHI, JA","1934-10-03",,"17.1","15.2"
"JA000047648","CHOSHI, JA","1934-10-04",,"18.6","15.0"
"JA000047648","CHOSHI, JA","1934-10-05",,"19.3","17.2"
"JA000047648","CHOSHI, JA","1934-10-06",,"17.4","13.2"
"JA000047648","CHOSHI, JA","1934-10-07",,"17.5","13.2"
"JA000047648","CHOSHI, JA","1934-10-08",,"16.8","14.7"
"JA000047648","CHOSHI, JA","1934-10-09",,"17.5","14.7"
"JA000047648","CHOSHI, JA","1934-10-10",,"17.8","13.0"
"JA000047648","CHOSHI, JA","1934-10-11",,"17.7","16.4"
"JA000047648","CHOSHI, JA","1934-10-12",,"18.2","16.0"
"JA000047648","CHOSHI, JA","1934-10-13",,"20.0","14.2"
"JA000047648","CHOSHI, JA","1934-10-14",,"20.3","12.1"
"JA000047648","CHOSHI, JA","1934-10-15",,"24.5","16.2"
"JA000047648","CHOSHI, JA","1934-10-16",,"19.7","15.0"
"JA000047648","CHOSHI, JA","1934-10-17",,"16.3","13.2"
"JA000047648","CHOSHI, JA","1934-10-18",,"15.7","12.4"
"JA000047648","CHOSHI, JA","1934-10-19",,"16.5","13.7"
"JA000047648","CHOSHI, JA","1934-10-20",,"18.2","14.1"
"JA000047648","CHOSHI, JA","1934-10-21",,"18.4","11.1"
"JA000047648","CHOSHI, JA","1934-10-22",,"18.9","15.0"
"JA000047648","CHOSHI, JA","1934-10-23",,"20.3","16.7"
"JA000047648","CHOSHI, JA","1934-10-24",,"23.0","18.3"
"JA000047648","CHOSHI, JA","1934-10-25",,"22.0","15.0"
"JA000047648","CHOSHI, JA","1934-10-26",,"15.5","12.8"
"JA000047648","CHOSHI, JA","1934-10-27",,"15.4","12.8"
"JA000047648","CHOSHI, JA","1934-10-28",,"18.2","13.2"
"JA000047648","CHOSHI, JA","1934-10-29",,"14.7","12.5"
"JA000047648","CHOSHI, JA","1934-10-30",,"16.3","12.5"
"JA000047648","CHOSHI, JA","1934-10-31",,"18.0","14.2"
"JA000047648","CHOSHI, JA","1934-11-01",,"21.4","16.2"
"JA000047648","CHOSHI, JA","1934-11-02",,"22.5","16.2"
"JA000047648","CHOSHI, JA","1934-11-03",,"19.0","12.6"
"JA000047648","CHOSHI, JA","1934-11-04",,"16.1","13.4"
"JA000047648","CHOSHI, JA","1934-11-05",,"16.1","13.7"
"JA000047648","CHOSHI, JA","1934-11-06",,"16.0","13.0"
"JA000047648","CHOSHI, JA","1934-11-07",,"21.2","14.0"
"JA000047648","CHOSHI, JA","1934-11-08",,"16.4","7.4"
"JA000047648","CHOSHI, JA","1934-11-09",,"15.4","8.0"
"JA000047648","CHOSHI, JA","1934-11-10",,"15.5","6.4"
"JA000047648","CHOSHI, JA","1934-11-11",,"16.4","7.0"
"JA000047648","CHOSHI, JA","1934-11-12",,"13.0","5.3"
"JA000047648","CHOSHI, JA","1934-11-13",,"13.3","5.1"
"JA000047648","CHOSHI, JA","1934-11-14",,"15.1","8.5"
"JA000047648","CHOSHI, JA","1934-11-15",,"13.5","9.0"
"JA000047648","CHOSHI, JA","1934-11-16",,"14.0","3.8"
"JA000047648","CHOSHI, JA","1934-11-17",,"14.5","7.0"
"JA000047648","CHOSHI, JA","1934-11-18",,"18.0","7.6"
"JA000047648","CHOSHI, JA","1934-11-19",,"19.0","12.5"
"JA000047648","CHOSHI, JA","1934-11-20",,"13.2","10.2"
"JA000047648","CHOSHI, JA","1934-11-21",,"13.2","10.6"
"JA000047648","CHOSHI, JA","1934-11-22",,"13.2","10.3"
"JA000047648","CHOSHI, JA","1934-11-23",,"14.5","10.1"
"JA000047648","CHOSHI, JA","1934-11-24",,"14.2","11.9"
"JA000047648","CHOSHI, JA","1934-11-25",,"14.7","10.6"
"JA000047648","CHOSHI, JA","1934-11-26",,"15.7","13.0"
"JA000047648","CHOSHI, JA","1934-11-27",,"15.7","13.2"
"JA000047648","CHOSHI, JA","1934-11-28",,"14.1","7.0"
"JA000047648","CHOSHI, JA","1934-11-29",,"12.2","5.2"
"JA000047648","CHOSHI, JA","1934-11-30",,"10.5","4.2"
"JA000047648","CHOSHI, JA","1934-12-01",,"13.5","3.5"
"JA000047648","CHOSHI, JA","1934-12-02",,"13.5","2.2"
"JA000047648","CHOSHI, JA","1934-12-03",,"10.7","7.0"
"JA000047648","CHOSHI, JA","1934-12-04",,"10.7","5.7"
"JA000047648","CHOSHI, JA","1934-12-05",,"8.2","5.0"
"JA000047648","CHOSHI, JA","1934-12-06",,"7.1","5.2"
"JA000047648","CHOSHI, JA","1934-12-07",,"8.8","6.1"
"JA000047648","CHOSHI, JA","1934-12-08",,"11.5","8.4"
"JA000047648","CHOSHI, JA","1934-12-09",,"14.0","6.5"
"JA000047648","CHOSHI, JA","1934-12-10",,"10.5","4.0"
"JA000047648","CHOSHI, JA","1934-12-11",,"12.0","4.7"
"JA000047648","CHOSHI, JA","1934-12-12",,"9.2","3.4"
"JA000047648","CHOSHI, JA","1934-12-13",,"12.5","2.4"
"JA000047648","CHOSHI, JA","1934-12-14",,"17.0","3.5"
"JA000047648","CHOSHI, JA","1934-12-15",,"11.7","6.0"
"JA000047648","CHOSHI, JA","1934-12-16",,"9.5","6.2"
"JA000047648","CHOSHI, JA","1934-12-17",,"14.1","2.1"
"JA000047648","CHOSHI, JA","1934-12-18",,"18.7","7.2"
"JA000047648","CHOSHI, JA","1934-12-19",,"10.7","3.6"
"JA000047648","CHOSHI, JA","1934-12-20",,"9.3","3.5"
"JA000047648","CHOSHI, JA","1934-12-21",,"9.0","5.7"
"JA000047648","CHOSHI, JA","1934-12-22",,"11.9","6.2"
"JA000047648","CHOSHI, JA","1934-12-23",,"17.7","7.2"
"JA000047648","CHOSHI, JA","1934-12-24",,"11.8","8.9"
"JA000047648","CHOSHI, JA","1934-12-25",,"9.7","5.0"
"JA000047648","CHOSHI, JA","1934-12-26",,"8.4","2.4"
"JA000047648","CHOSHI, JA","1934-12-27",,"9.4","4.0"
"JA000047648","CHOSHI, JA","1934-12-28",,"8.3","3.6"
"JA000047648","CHOSHI, JA","1934-12-29",,"9.9","6.5"
"JA000047648","CHOSHI, JA","1934-12-30",,"8.8","6.3"
"JA000047648","CHOSHI, JA","1934-12-31",,"12.3","5.4"
"JA000047648","CHOSHI, JA","1935-01-01",,"14.7","6.5"
